time	V(vo)
1.022375149863389e-003	-3.239404e-002
1.026304479137684e-003	-4.891286e-003
1.033387838093242e-003	3.908797e-002
1.043153463093242e-003	9.114607e-002
1.052919088093242e-003	1.344147e-001
1.062684713093242e-003	1.698463e-001
1.072450338093242e-003	1.989755e-001
1.082215963093242e-003	2.230583e-001
1.091981588093242e-003	2.431004e-001
1.101747213093242e-003	2.599001e-001
1.111512838093242e-003	2.740879e-001
1.121278463093242e-003	2.861604e-001
1.131044088093242e-003	2.965076e-001
1.140809713093242e-003	3.054347e-001
1.150575338093242e-003	3.131806e-001
1.160340963093242e-003	3.199314e-001
1.170106588093242e-003	3.258325e-001
1.179872213093242e-003	3.309965e-001
1.189637838093242e-003	3.355111e-001
1.199403463093242e-003	3.394439e-001
1.209169088093242e-003	3.428474e-001
1.218934713093242e-003	3.457617e-001
1.228700338093242e-003	3.482179e-001
1.238465963093242e-003	3.502395e-001
1.248231588093242e-003	3.518443e-001
1.257997213093242e-003	3.530458e-001
1.267762838093242e-003	3.538540e-001
1.277528463093242e-003	3.542760e-001
1.297059713093242e-003	3.539797e-001
1.316590963093242e-003	3.521760e-001
1.336122213093242e-003	3.488589e-001
1.355653463093242e-003	3.439940e-001
1.365419088093242e-003	3.409594e-001
1.375184713093242e-003	3.375041e-001
1.384950338093242e-003	3.336059e-001
1.394715963093242e-003	3.292335e-001
1.404481588093242e-003	3.243411e-001
1.414247213093242e-003	3.188608e-001
1.424012838093242e-003	3.126870e-001
1.433778463093242e-003	3.056460e-001
1.443544088093242e-003	2.974157e-001
1.453309713093242e-003	2.872929e-001
1.463075338093242e-003	2.738600e-001
1.471191310048207e-003	2.580478e-001
1.476823130575962e-003	2.412427e-001
1.483888761076972e-003	2.106496e-001
1.488792429089247e-003	1.819594e-001
1.493961878870482e-003	1.445566e-001
1.497603277018389e-003	1.152428e-001
1.501370504574153e-003	8.415715e-002
1.505210294154216e-003	5.371676e-002
1.509058375127177e-003	2.527215e-002
1.513571969783249e-003	-4.933781e-003
1.522027052286615e-003	-5.457304e-002
1.531792677286615e-003	-1.033168e-001
1.541558302286615e-003	-1.435508e-001
1.551323927286615e-003	-1.765838e-001
1.561089552286615e-003	-2.038413e-001
1.570855177286615e-003	-2.264791e-001
1.580620802286615e-003	-2.454193e-001
1.590386427286615e-003	-2.613921e-001
1.600152052286615e-003	-2.749740e-001
1.609917677286615e-003	-2.866183e-001
1.619683302286615e-003	-2.966803e-001
1.629448927286615e-003	-3.054381e-001
1.639214552286615e-003	-3.131090e-001
1.648980177286615e-003	-3.198622e-001
1.658745802286615e-003	-3.258292e-001
1.668511427286615e-003	-3.311121e-001
1.678277052286615e-003	-3.357901e-001
1.688042677286615e-003	-3.399239e-001
1.697808302286615e-003	-3.435606e-001
1.707573927286615e-003	-3.467361e-001
1.717339552286615e-003	-3.494778e-001
1.727105177286615e-003	-3.518065e-001
1.746636427286615e-003	-3.552838e-001
1.766167677286615e-003	-3.572513e-001
1.785698927286615e-003	-3.577532e-001
1.805230177286615e-003	-3.568096e-001
1.824761427286615e-003	-3.544237e-001
1.844292677286615e-003	-3.505827e-001
1.863823927286615e-003	-3.452523e-001
1.883355177286615e-003	-3.383619e-001
1.893120802286615e-003	-3.342922e-001
1.902886427286615e-003	-3.297714e-001
1.912652052286615e-003	-3.247586e-001
1.922417677286615e-003	-3.191937e-001
1.932183302286615e-003	-3.129842e-001
1.941948927286615e-003	-3.059803e-001
1.951714552286615e-003	-2.979196e-001
1.961480177286615e-003	-2.882549e-001
1.971245802286615e-003	-2.755628e-001
1.981011427286615e-003	-2.577464e-001
1.986929965895837e-003	-2.413720e-001
1.993309664424975e-003	-2.154522e-001
1.998481273329594e-003	-1.867667e-001
2.003750464934439e-003	-1.501287e-001
2.007532235803328e-003	-1.201665e-001
2.011030860365776e-003	-9.114178e-002
2.014799688025802e-003	-6.064349e-002
2.018475147952852e-003	-3.264036e-002
2.022407046387952e-003	-5.215833e-003
2.029563245364562e-003	3.903438e-002
2.039328870364562e-003	9.086733e-002
2.049094495364562e-003	1.339412e-001
2.058860120364562e-003	1.692280e-001
2.068625745364562e-003	1.982546e-001
2.078391370364561e-003	2.222697e-001
2.088156995364561e-003	2.422729e-001
2.097922620364561e-003	2.590576e-001
2.107688245364561e-003	2.732505e-001
2.117453870364560e-003	2.853450e-001
2.127219495364560e-003	2.957284e-001
2.136985120364560e-003	3.047040e-001
2.146750745364560e-003	3.125091e-001
2.156516370364560e-003	3.193284e-001
2.166281995364559e-003	3.253062e-001
2.176047620364559e-003	3.305543e-001
2.185813245364559e-003	3.351596e-001
2.195578870364559e-003	3.391893e-001
2.205344495364559e-003	3.426951e-001
2.215110120364558e-003	3.457170e-001
2.224875745364558e-003	3.482855e-001
