Freq.	V(outder)/V(VIN)
3.23593656929625e+004	(3.50371150872641e+001dB,-9.01524871825064e+001°)
3.31131121482588e+004	(3.52958773716354e+001dB,-9.01560962012804e+001°)
3.38844156139199e+004	(3.55578381388027e+001dB,-9.01597942283227e+001°)
3.46736850452528e+004	(3.58231962953137e+001dB,-9.01635838158587e+001°)
3.54813389233572e+004	(3.60921659446062e+001dB,-9.01674676294908e+001°)
3.63078054770098e+004	(3.63649778805319e+001dB,-9.01714484580632e+001°)
3.71535229097169e+004	(3.66418812685322e+001dB,-9.01755292249129e+001°)
3.80189396320557e+004	(3.69231455436099e+001dB,-9.01797130007552e+001°)
3.89045144994277e+004	(3.72090625596633e+001dB,-9.01840030185103e+001°)
3.98107170553493e+004	(3.74999490313604e+001dB,-9.01884026904413e+001°)
4.07380277804108e+004	(3.77961493178306e+001dB,-9.01929156280604e+001°)
4.16869383470331e+004	(3.80980386074133e+001dB,-9.01975456653671e+001°)
4.26579518801588e+004	(3.84060265750504e+001dB,-9.02022968861152e+001°)
4.36515832240161e+004	(3.87205615992740e+001dB,-9.02071736559850e+001°)
4.46683592150958e+004	(3.90421356450020e+001dB,-9.02121806607542e+001°)
4.57088189614870e+004	(3.93712899426486e+001dB,-9.02173229518582e+001°)
4.67735141287193e+004	(3.97086216249138e+001dB,-9.02226060011087e+001°)
4.78630092322633e+004	(4.00547915221079e+001dB,-9.02280357668422e+001°)
4.89778819368441e+004	(4.04105333678006e+001dB,-9.02336187744426e+001°)
5.01187233627267e+004	(4.07766647328382e+001dB,-9.02393622150795e+001°)
5.12861383991359e+004	(4.11541000927277e+001dB,-9.02452740677311e+001°)
5.24807460249767e+004	(4.15438665486229e+001dB,-9.02513632512365e+001°)
5.37031796370247e+004	(4.19471228764434e+001dB,-9.02576398154590e+001°)
5.49540873857619e+004	(4.23651827875818e+001dB,-9.02641151839239e+001°)
5.62341325190343e+004	(4.27995435709650e+001dB,-9.02708024649736e+001°)
5.75439937337151e+004	(4.32519216837571e+001dB,-9.02777168552617e+001°)
5.88843655355583e+004	(4.37242974178159e+001dB,-9.02848761693657e+001°)
6.02559586074351e+004	(4.42189715697105e+001dB,-9.02923015442102e+001°)
6.16595001861475e+004	(4.47386382069372e+001dB,-9.03000183897341e+001°)
6.30957344480186e+004	(4.52864793495076e+001dB,-9.03080576926737e+001°)
6.45654229034648e+004	(4.58662899987261e+001dB,-9.03164578368512e+001°)
6.60693448007589e+004	(4.64826459906077e+001dB,-9.03252671958921e+001°)
6.76082975391974e+004	(4.71411335797572e+001dB,-9.03345479102614e+001°)
6.91830970918929e+004	(4.78486701757348e+001dB,-9.03443815322425e+001°)
7.07945784384130e+004	(4.86139634368595e+001dB,-9.03548777140046e+001°)
7.24435960074982e+004	(4.94481871636040e+001dB,-9.03661880422751e+001°)
7.41310241300909e+004	(5.03660097842807e+001dB,-9.03785289670043e+001°)
7.58577575029175e+004	(5.13872221443188e+001dB,-9.03922216573328e+001°)
7.76247116628683e+004	(5.25394396171094e+001dB,-9.04077654115759e+001°)
7.94328234724272e+004	(5.38628606216117e+001dB,-9.04259829590270e+001°)
8.12830516164090e+004	(5.54193024995950e+001dB,-9.04483358178153e+001°)
8.31763771102661e+004	(5.73111615478802e+001dB,-9.04776981811380e+001°)
8.51138038202367e+004	(5.97271641426606e+001dB,-9.05206159285032e+001°)
8.70963589956071e+004	(6.30789964642378e+001dB,-9.05959393722977e+001°)
8.91250938133735e+004	(6.85999661727504e+001dB,-9.07894334256577e+001°)
9.12010839355899e+004	(8.75769107532016e+001dB,-9.38941616757288e+001°)
9.33254300796980e+004	(7.08098325901561e+001dB,9.00896753230844e+001°)
9.54992586021425e+004	(6.41800822931379e+001dB,8.98099974558683e+001°)
9.77237220955799e+004	(6.04612961105570e+001dB,8.97179804304351e+001°)
9.99999999999988e+004	(5.78622629999460e+001dB,8.96681032839498e+001°)
1.02329299228074e+005	(5.58607928421324e+001dB,8.96342783575109e+001°)
1.04712854805089e+005	(5.42314184994437e+001dB,8.96081805159118e+001°)
1.07151930523759e+005	(5.28560148604778e+001dB,8.95863260688816e+001°)
1.09647819614317e+005	(5.16649047019735e+001dB,8.95669981716217e+001°)
1.12201845430195e+005	(5.06135244755485e+001dB,8.95492511742831e+001°)
1.14815362149687e+005	(4.96716402747750e+001dB,8.95325200132062e+001°)
1.17489755493952e+005	(4.88177951295978e+001dB,8.95164451383017e+001°)
1.20226443461740e+005	(4.80362099446114e+001dB,8.95007859076517e+001°)
1.23026877081237e+005	(4.73149420212714e+001dB,8.94853743450154e+001°)
1.25892541179415e+005	(4.66447344872034e+001dB,8.94700888947305e+001°)
1.28824955169312e+005	(4.60182671620991e+001dB,8.94548387624858e+001°)
1.31825673855639e+005	(4.54296516934494e+001dB,8.94395541737016e+001°)
1.34896288259164e+005	(4.48740812065347e+001dB,8.94241800945515e+001°)
1.38038426460287e+005	(4.43475809794723e+001dB,8.94086720594808e+001°)
1.41253754462274e+005	(4.38468270834943e+001dB,8.93929933239074e+001°)
1.44543977074591e+005	(4.33690119001804e+001dB,8.93771128753083e+001°)
1.47910838816819e+005	(4.29117426872626e+001dB,8.93610040147975e+001°)
1.51356124843619e+005	(4.24729639015602e+001dB,8.93446433265953e+001°)
1.54881661891246e+005	(4.20508968992811e+001dB,8.93280099166528e+001°)
1.58489319246109e+005	(4.16439925473429e+001dB,8.93110848414825e+001°)
1.62181009735891e+005	(4.12508935637944e+001dB,8.92938506736375e+001°)
1.65958690743754e+005	(4.08704042843114e+001dB,8.92762911668422e+001°)
1.69824365246172e+005	(4.05014661636864e+001dB,8.92583909947882e+001°)
1.73780082874935e+005	(4.01431377541311e+001dB,8.92401355450691e+001°)
1.77827941003890e+005	(3.97945782129095e+001dB,8.92215107548585e+001°)
1.81970085860996e+005	(3.94550336178190e+001dB,8.92025029785233e+001°)
1.86208713666284e+005	(3.91238255354512e+001dB,8.91830988799054e+001°)
1.90546071796322e+005	(3.88003414111081e+001dB,8.91632853438266e+001°)
1.94984459975802e+005	(3.84840264425377e+001dB,8.91430494026982e+001°)
1.99526231496885e+005	(3.81743766705662e+001dB,8.91223781750874e+001°)
2.04173794466950e+005	(3.78709330740950e+001dB,8.91012588138144e+001°)
2.08929613085401e+005	(3.75732764990161e+001dB,8.90796784616951e+001°)
2.13796208950220e+005	(3.72810232834250e+001dB,8.90576242134520e+001°)
2.18776162394952e+005	(3.69938214672956e+001dB,8.90350830826283e+001°)
2.23872113856831e+005	(3.67113474952014e+001dB,8.90120419725779e+001°)
2.29086765276774e+005	(3.64333033369240e+001dB,8.89884876507914e+001°)
2.34422881531989e+005	(3.61594139638291e+001dB,8.89644067259611e+001°)
2.39883291901946e+005	(3.58894251294093e+001dB,8.89397856273014e+001°)
2.45470891568500e+005	(3.56231014109173e+001dB,8.89146105857328e+001°)
2.51188643150955e+005	(3.53602244759736e+001dB,8.88888676166047e+001°)
2.57039578276883e+005	(3.51005915437289e+001dB,8.88625425036949e+001°)
2.63026799189535e+005	(3.48440140148614e+001dB,8.88356207842629e+001°)
2.69153480392688e+005	(3.45903162485699e+001dB,8.88080877349773e+001°)
2.75422870333813e+005	(3.43393344679550e+001dB,8.87799283585628e+001°)
2.81838293126442e+005	(3.40909157778730e+001dB,8.87511273710397e+001°)
2.88403150312657e+005	(3.38449172816070e+001dB,8.87216691894484e+001°)
2.95120922666635e+005	(3.36012052845949e+001dB,8.86915379199656e+001°)
3.01995172040197e+005	(3.33596545750608e+001dB,8.86607173463366e+001°)
3.09029543251355e+005	(3.31201477727526e+001dB,8.86291909185562e+001°)
3.16227766016834e+005	(3.28825747381409e+001dB,8.85969417417408e+001°)
3.23593656929624e+005	(3.26468320354232e+001dB,8.85639525651438e+001°)
3.31131121482586e+005	(3.24128224435145e+001dB,8.85302057712708e+001°)
3.38844156139198e+005	(3.21804545099319e+001dB,8.84956833650586e+001°)
3.46736850452527e+005	(3.19496421430995e+001dB,8.84603669630849e+001°)
3.54813389233570e+005	(3.17203042391379e+001dB,8.84242377827821e+001°)
3.63078054770096e+005	(3.14923643396659e+001dB,8.83872766316290e+001°)
3.71535229097167e+005	(3.12657503175455e+001dB,8.83494638963000e+001°)
3.80189396320556e+005	(3.10403940878485e+001dB,8.83107795317518e+001°)
3.89045144994275e+005	(3.08162313416325e+001dB,8.82712030502315e+001°)
3.98107170553492e+005	(3.05932013003758e+001dB,8.82307135101896e+001°)
4.07380277804107e+005	(3.03712464891566e+001dB,8.81892895050867e+001°)
4.16869383470329e+005	(3.01503125268678e+001dB,8.81469091520797e+001°)
4.26579518801586e+005	(2.99303479319340e+001dB,8.81035500805790e+001°)
4.36515832240160e+005	(2.97113039421616e+001dB,8.80591894206653e+001°)
4.46683592150957e+005	(2.94931343474882e+001dB,8.80138037913592e+001°)
4.57088189614868e+005	(2.92757953345245e+001dB,8.79673692887349e+001°)
4.67735141287191e+005	(2.90592453418894e+001dB,8.79198614738727e+001°)
4.78630092322631e+005	(2.88434449254379e+001dB,8.78712553606433e+001°)
4.89778819368439e+005	(2.86283566325664e+001dB,8.78215254033193e+001°)
5.01187233627265e+005	(2.84139448848589e+001dB,8.77706454840098e+001°)
5.12861383991357e+005	(2.82001758684059e+001dB,8.77185888999148e+001°)
5.24807460249765e+005	(2.79870174311864e+001dB,8.76653283503954e+001°)
5.37031796370245e+005	(2.77744389869647e+001dB,8.76108359238577e+001°)
5.49540873857616e+005	(2.75624114251950e+001dB,8.75550830844507e+001°)
5.62341325190341e+005	(2.73509070264787e+001dB,8.74980406585741e+001°)
5.75439937337148e+005	(2.71398993831531e+001dB,8.74396788211977e+001°)
5.88843655355580e+005	(2.69293633246300e+001dB,8.73799670819929e+001°)
6.02559586074349e+005	(2.67192748471316e+001dB,8.73188742712757e+001°)
6.16595001861473e+005	(2.65096110475043e+001dB,8.72563685257654e+001°)
6.30957344480184e+005	(2.63003500608128e+001dB,8.71924172741585e+001°)
6.45654229034646e+005	(2.60914710014440e+001dB,8.71269872225248e+001°)
6.60693448007586e+005	(2.58829539074700e+001dB,8.70600443395260e+001°)
6.76082975391971e+005	(2.56747796880400e+001dB,8.69915538414653e+001°)
6.91830970918926e+005	(2.54669300735881e+001dB,8.69214801771719e+001°)
7.07945784384127e+005	(2.52593875686600e+001dB,8.68497870127277e+001°)
7.24435960074979e+005	(2.50521354071766e+001dB,8.67764372160452e+001°)
7.41310241300906e+005	(2.48451575099655e+001dB,8.67013928413052e+001°)
7.58577575029172e+005	(2.46384384444049e+001dB,8.66246151132636e+001°)
7.76247116628680e+005	(2.44319633860322e+001dB,8.65460644114420e+001°)
7.94328234724269e+005	(2.42257180819841e+001dB,8.64657002542108e+001°)
8.12830516164087e+005	(2.40196888161408e+001dB,8.63834812827843e+001°)
8.31763771102658e+005	(2.38138623758571e+001dB,8.62993652451392e+001°)
8.51138038202363e+005	(2.36082260201698e+001dB,8.62133089798773e+001°)
8.70963589956067e+005	(2.34027674493802e+001dB,8.61252684000514e+001°)
8.91250938133732e+005	(2.31974747759137e+001dB,8.60351984769746e+001°)
9.12010839355895e+005	(2.29923364963670e+001dB,8.59430532240377e+001°)
9.33254300796976e+005	(2.27873414646583e+001dB,8.58487856805601e+001°)
9.54992586021421e+005	(2.25824788662004e+001dB,8.57523478957017e+001°)
9.77237220955795e+005	(2.23777381930220e+001dB,8.56536909124668e+001°)
9.99999999999984e+005	(2.21731092197664e+001dB,8.55527647518329e+001°)
1.02329299228074e+006	(2.19685819805000e+001dB,8.54495183970398e+001°)
1.04712854805088e+006	(2.17641467462691e+001dB,8.53438997780783e+001°)
1.07151930523759e+006	(2.15597940033436e+001dB,8.52358557564208e+001°)
1.09647819614317e+006	(2.13555144320925e+001dB,8.51253321100386e+001°)
1.12201845430195e+006	(2.11512988864355e+001dB,8.50122735187548e+001°)
1.14815362149686e+006	(2.09471383738223e+001dB,8.48966235499867e+001°)
1.17489755493951e+006	(2.07430240356884e+001dB,8.47783246449329e+001°)
1.20226443461739e+006	(2.05389471283435e+001dB,8.46573181052681e+001°)
1.23026877081236e+006	(2.03348990042468e+001dB,8.45335440804093e+001°)
1.25892541179415e+006	(2.01308710936287e+001dB,8.44069415554258e+001°)
1.28824955169311e+006	(1.99268548864176e+001dB,8.42774483396670e+001°)
1.31825673855639e+006	(1.97228419144344e+001dB,8.41450010561902e+001°)
1.34896288259163e+006	(1.95188237338185e+001dB,8.40095351320740e+001°)
1.38038426460286e+006	(1.93147919076497e+001dB,8.38709847897108e+001°)
1.41253754462273e+006	(1.91107379887333e+001dB,8.37292830391766e+001°)
1.44543977074590e+006	(1.89066535025167e+001dB,8.35843616717842e+001°)
1.47910838816818e+006	(1.87025299301075e+001dB,8.34361512549320e+001°)
1.51356124843618e+006	(1.84983586913636e+001dB,8.32845811283679e+001°)
1.54881661891246e+006	(1.82941311280290e+001dB,8.31295794019967e+001°)
1.58489319246109e+006	(1.80898384868887e+001dB,8.29710729553654e+001°)
1.62181009735890e+006	(1.78854719029186e+001dB,8.28089874389707e+001°)
1.65958690743753e+006	(1.76810223824075e+001dB,8.26432472775416e+001°)
1.69824365246172e+006	(1.74764807860293e+001dB,8.24737756754573e+001°)
1.73780082874935e+006	(1.72718378118453e+001dB,8.23004946244733e+001°)
1.77827941003889e+006	(1.70670839782192e+001dB,8.21233249139348e+001°)
1.81970085860995e+006	(1.68622096066270e+001dB,8.19421861436689e+001°)
1.86208713666284e+006	(1.66572048043462e+001dB,8.17569967397562e+001°)
1.90546071796322e+006	(1.64520594470128e+001dB,8.15676739733947e+001°)
1.94984459975801e+006	(1.62467631610330e+001dB,8.13741339830769e+001°)
1.99526231496885e+006	(1.60413053058412e+001dB,8.11762918003156e+001°)
2.04173794466950e+006	(1.58356749559962e+001dB,8.09740613791622e+001°)
2.08929613085400e+006	(1.56298608831117e+001dB,8.07673556297747e+001°)
2.13796208950220e+006	(1.54238515376179e+001dB,8.05560864563031e+001°)
2.18776162394952e+006	(1.52176350303543e+001dB,8.03401647993718e+001°)
2.23872113856830e+006	(1.50111991139975e+001dB,8.01195006834502e+001°)
2.29086765276773e+006	(1.48045311643285e+001dB,7.98940032694121e+001°)
2.34422881531988e+006	(1.45976181613511e+001dB,7.96635809126001e+001°)
2.39883291901945e+006	(1.43904466702710e+001dB,7.94281412267151e+001°)
2.45470891568499e+006	(1.41830028223556e+001dB,7.91875911538680e+001°)
2.51188643150954e+006	(1.39752722956920e+001dB,7.89418370411340e+001°)
2.57039578276882e+006	(1.37672402958696e+001dB,7.86907847239642e+001°)
2.63026799189534e+006	(1.35588915366170e+001dB,7.84343396168112e+001°)
2.69153480392687e+006	(1.33502102204254e+001dB,7.81724068113366e+001°)
2.75422870333812e+006	(1.31411800192005e+001dB,7.79048911825705e+001°)
2.81838293126441e+006	(1.29317840549862e+001dB,7.76316975033964e+001°)
2.88403150312656e+006	(1.27220048808112e+001dB,7.73527305677383e+001°)
2.95120922666634e+006	(1.25118244617156e+001dB,7.70678953228236e+001°)
3.01995172040196e+006	(1.23012241560211e+001dB,7.67770970108938e+001°)
3.09029543251354e+006	(1.20901846969150e+001dB,7.64802413207275e+001°)
3.16227766016832e+006	(1.18786861744246e+001dB,7.61772345493315e+001°)
3.23593656929623e+006	(1.16667080178682e+001dB,7.58679837741441e+001°)
3.31131121482585e+006	(1.14542289788744e+001dB,7.55523970360739e+001°)
3.38844156139197e+006	(1.12412271150701e+001dB,7.52303835336815e+001°)
3.46736850452526e+006	(1.10276797745462e+001dB,7.49018538287819e+001°)
3.54813389233569e+006	(1.08135635812181e+001dB,7.45667200637140e+001°)
3.63078054770095e+006	(1.05988544212069e+001dB,7.42248961904902e+001°)
3.71535229097166e+006	(1.03835274303738e+001dB,7.38762982119928e+001°)
3.80189396320555e+006	(1.01675569831536e+001dB,7.35208444353362e+001°)
3.89045144994274e+006	(9.95091668283456e+000dB,7.31584557374573e+001°)
3.98107170553490e+006	(9.73357935344804e+000dB,7.27890558429336e+001°)
4.07380277804106e+006	(9.51551703343250e+000dB,7.24125716139568e+001°)
4.16869383470328e+006	(9.29670097124901e+000dB,7.20289333523095e+001°)
4.26579518801585e+006	(9.07710162312996e+000dB,7.16380751131087e+001°)
4.36515832240158e+006	(8.85668865315004e+000dB,7.12399350299783e+001°)
4.46683592150955e+006	(8.63543093581390e+000dB,7.08344556512150e+001°)
4.57088189614867e+006	(8.41329656135998e+000dB,7.04215842863919e+001°)
4.67735141287190e+006	(8.19025284398312e+000dB,7.00012733627291e+001°)
4.78630092322630e+006	(7.96626633318062e+000dB,6.95734807904251e+001°)
4.89778819368437e+006	(7.74130282842771e+000dB,6.91381703360085e+001°)
5.01187233627263e+006	(7.51532739738593e+000dB,6.86953120026213e+001°)
5.12861383991356e+006	(7.28830439784630e+000dB,6.82448824159967e+001°)
5.24807460249763e+006	(7.06019750360236e+000dB,6.77868652147314e+001°)
5.37031796370243e+006	(6.83096973444130e+000dB,6.73212514432929e+001°)
5.49540873857615e+006	(6.60058349043077e+000dB,6.68480399460374e+001°)
5.62341325190339e+006	(6.36900059066539e+000dB,6.63672377603402e+001°)
5.75439937337146e+006	(6.13618231662155e+000dB,6.58788605067813e+001°)
5.88843655355578e+006	(5.90208946024897e+000dB,6.53829327741533e+001°)
6.02559586074347e+006	(5.66668237690545e+000dB,6.48794884969073e+001°)
6.16595001861471e+006	(5.42992104321491e+000dB,6.43685713224895e+001°)
6.30957344480182e+006	(5.19176511989963e+000dB,6.38502349658824e+001°)
6.45654229034644e+006	(4.95217401960480e+000dB,6.33245435485304e+001°)
6.60693448007584e+006	(4.71110697969691e+000dB,6.27915719187130e+001°)
6.76082975391969e+006	(4.46852313997861e+000dB,6.22514059503343e+001°)
6.91830970918924e+006	(4.22438162521969e+000dB,6.17041428170187e+001°)
7.07945784384125e+006	(3.97864163235845e+000dB,6.11498912383593e+001°)
7.24435960074977e+006	(3.73126252218015e+000dB,6.05887716951405e+001°)
7.41310241300904e+006	(3.48220391522886e+000dB,6.00209166103722e+001°)
7.58577575029170e+006	(3.23142579165769e+000dB,5.94464704930189e+001°)
7.76247116628677e+006	(2.97888859466956e+000dB,5.88655900413918e+001°)
7.94328234724267e+006	(2.72455333714784e+000dB,5.82784442032985e+001°)
8.12830516164084e+006	(2.46838171102337e+000dB,5.76852141902099e+001°)
8.31763771102655e+006	(2.21033619887280e+000dB,5.70860934429152e+001°)
8.51138038202361e+006	(1.95038018719364e+000dB,5.64812875463872e+001°)
8.70963589956064e+006	(1.68847808075464e+000dB,5.58710140918796e+001°)
8.91250938133729e+006	(1.42459541737692e+000dB,5.52555024846108e+001°)
9.12010839355893e+006	(1.15869898246300e+000dB,5.46349936957741e+001°)
9.33254300796974e+006	(8.90756922558005e-001dB,5.40097399580254e+001°)
9.54992586021418e+006	(6.20738857200586e-001dB,5.33800044040511e+001°)
9.77237220955792e+006	(3.48615988302191e-001dB,5.27460606482981e+001°)
1.00000000000000e+007	(7.43612062813646e-002dB,5.21081923124505e+001°)
