Freq.	V(p003)/I(V1)
2.01650823538838e+005	(9.40203891269560e+001dB,-1.79975769732043e+002°)
2.01697260702936e+005	(9.40203892701585e+001dB,-1.79975774085062e+002°)
2.01743708560817e+005	(9.40203894133174e+001dB,-1.79975778436860e+002°)
2.01790167114944e+005	(9.40203895564328e+001dB,-1.79975782787438e+002°)
2.01836636367781e+005	(9.40203896995047e+001dB,-1.79975787136796e+002°)
2.01883116321790e+005	(9.40203898425332e+001dB,-1.79975791484934e+002°)
2.01929606979436e+005	(9.40203899855181e+001dB,-1.79975795831852e+002°)
2.01976108343185e+005	(9.40203901284597e+001dB,-1.79975800177550e+002°)
2.02022620415500e+005	(9.40203902713579e+001dB,-1.79975804522030e+002°)
2.02069143198850e+005	(9.40203904142127e+001dB,-1.79975808865290e+002°)
2.02115676695699e+005	(9.40203905570242e+001dB,-1.79975813207331e+002°)
2.02162220908516e+005	(9.40203906997924e+001dB,-1.79975817548153e+002°)
2.02208775839768e+005	(9.40203908425173e+001dB,-1.79975821887757e+002°)
2.02255341491923e+005	(9.40203909851991e+001dB,-1.79975826226142e+002°)
2.02301917867451e+005	(9.40203911278375e+001dB,-1.79975830563310e+002°)
2.02348504968820e+005	(9.40203912704329e+001dB,-1.79975834899259e+002°)
2.02395102798500e+005	(9.40203914129850e+001dB,-1.79975839233990e+002°)
2.02441711358963e+005	(9.40203915554941e+001dB,-1.79975843567504e+002°)
2.02488330652679e+005	(9.40203916979600e+001dB,-1.79975847899801e+002°)
2.02534960682120e+005	(9.40203918403829e+001dB,-1.79975852230880e+002°)
2.02581601449759e+005	(9.40203919827628e+001dB,-1.79975856560742e+002°)
2.02628252958067e+005	(9.40203921250996e+001dB,-1.79975860889388e+002°)
2.02674915209519e+005	(9.40203922673935e+001dB,-1.79975865216817e+002°)
2.02721588206589e+005	(9.40203924096444e+001dB,-1.79975869543029e+002°)
2.02768271951751e+005	(9.40203925518524e+001dB,-1.79975873868025e+002°)
2.02814966447480e+005	(9.40203926940175e+001dB,-1.79975878191806e+002°)
2.02861671696252e+005	(9.40203928361398e+001dB,-1.79975882514370e+002°)
2.02908387700543e+005	(9.40203929782193e+001dB,-1.79975886835719e+002°)
2.02955114462830e+005	(9.40203931202559e+001dB,-1.79975891155852e+002°)
2.03001851985591e+005	(9.40203932622498e+001dB,-1.79975895474770e+002°)
2.03048600271302e+005	(9.40203934042009e+001dB,-1.79975899792473e+002°)
2.03095359322444e+005	(9.40203935461093e+001dB,-1.79975904108961e+002°)
2.03142129141495e+005	(9.40203936879750e+001dB,-1.79975908424235e+002°)
2.03188909730935e+005	(9.40203938297981e+001dB,-1.79975912738294e+002°)
2.03235701093244e+005	(9.40203939715786e+001dB,-1.79975917051138e+002°)
2.03282503230902e+005	(9.40203941133164e+001dB,-1.79975921362769e+002°)
2.03329316146392e+005	(9.40203942550117e+001dB,-1.79975925673186e+002°)
2.03376139842195e+005	(9.40203943966644e+001dB,-1.79975929982389e+002°)
2.03422974320794e+005	(9.40203945382747e+001dB,-1.79975934290378e+002°)
2.03469819584672e+005	(9.40203946798424e+001dB,-1.79975938597155e+002°)
2.03516675636312e+005	(9.40203948213677e+001dB,-1.79975942902718e+002°)
2.03563542478199e+005	(9.40203949628506e+001dB,-1.79975947207068e+002°)
2.03610420112818e+005	(9.40203951042911e+001dB,-1.79975951510206e+002°)
2.03657308542654e+005	(9.40203952456893e+001dB,-1.79975955812131e+002°)
2.03704207770192e+005	(9.40203953870451e+001dB,-1.79975960112844e+002°)
2.03751117797921e+005	(9.40203955283585e+001dB,-1.79975964412344e+002°)
2.03798038628326e+005	(9.40203956696298e+001dB,-1.79975968710633e+002°)
2.03844970263896e+005	(9.40203958108587e+001dB,-1.79975973007710e+002°)
2.03891912707118e+005	(9.40203959520455e+001dB,-1.79975977303575e+002°)
2.03938865960481e+005	(9.40203960931900e+001dB,-1.79975981598229e+002°)
2.03985830026476e+005	(9.40203962342924e+001dB,-1.79975985891672e+002°)
2.04032804907592e+005	(9.40203963753527e+001dB,-1.79975990183904e+002°)
2.04079790606319e+005	(9.40203965163708e+001dB,-1.79975994474925e+002°)
2.04126787125148e+005	(9.40203966573469e+001dB,-1.79975998764736e+002°)
2.04173794466572e+005	(9.40203967982810e+001dB,-1.79976003053336e+002°)
2.04220812633083e+005	(9.40203969391730e+001dB,-1.79976007340726e+002°)
2.04267841627173e+005	(9.40203970800230e+001dB,-1.79976011626906e+002°)
2.04314881451336e+005	(9.40203972208311e+001dB,-1.79976015911876e+002°)
2.04361932108066e+005	(9.40203973615973e+001dB,-1.79976020195637e+002°)
2.04408993599857e+005	(9.40203975023215e+001dB,-1.79976024478188e+002°)
2.04456065929205e+005	(9.40203976430039e+001dB,-1.79976028759530e+002°)
2.04503149098605e+005	(9.40203977836444e+001dB,-1.79976033039663e+002°)
2.04550243110554e+005	(9.40203979242432e+001dB,-1.79976037318587e+002°)
2.04597347967548e+005	(9.40203980648001e+001dB,-1.79976041596303e+002°)
2.04644463672086e+005	(9.40203982053153e+001dB,-1.79976045872810e+002°)
2.04691590226664e+005	(9.40203983457887e+001dB,-1.79976050148109e+002°)
2.04738727633782e+005	(9.40203984862205e+001dB,-1.79976054422199e+002°)
2.04785875895939e+005	(9.40203986266106e+001dB,-1.79976058695082e+002°)
2.04833035015634e+005	(9.40203987669590e+001dB,-1.79976062966757e+002°)
2.04880204995368e+005	(9.40203989072658e+001dB,-1.79976067237225e+002°)
2.04927385837642e+005	(9.40203990475311e+001dB,-1.79976071506486e+002°)
2.04974577544957e+005	(9.40203991877547e+001dB,-1.79976075774539e+002°)
2.05021780119816e+005	(9.40203993279369e+001dB,-1.79976080041386e+002°)
2.05068993564720e+005	(9.40203994680776e+001dB,-1.79976084307026e+002°)
2.05116217882174e+005	(9.40203996081768e+001dB,-1.79976088571459e+002°)
2.05163453074680e+005	(9.40203997482346e+001dB,-1.79976092834686e+002°)
2.05210699144744e+005	(9.40203998882509e+001dB,-1.79976097096707e+002°)
2.05257956094870e+005	(9.40204000282259e+001dB,-1.79976101357522e+002°)
2.05305223927564e+005	(9.40204001681595e+001dB,-1.79976105617131e+002°)
2.05352502645331e+005	(9.40204003080518e+001dB,-1.79976109875535e+002°)
2.05399792250680e+005	(9.40204004479028e+001dB,-1.79976114132733e+002°)
2.05447092746115e+005	(9.40204005877125e+001dB,-1.79976118388727e+002°)
2.05494404134147e+005	(9.40204007274810e+001dB,-1.79976122643515e+002°)
2.05541726417282e+005	(9.40204008672083e+001dB,-1.79976126897098e+002°)
2.05589059598030e+005	(9.40204010068944e+001dB,-1.79976131149477e+002°)
2.05636403678901e+005	(9.40204011465393e+001dB,-1.79976135400652e+002°)
2.05683758662405e+005	(9.40204012861432e+001dB,-1.79976139650622e+002°)
2.05731124551052e+005	(9.40204014257059e+001dB,-1.79976143899389e+002°)
2.05778501347353e+005	(9.40204015652275e+001dB,-1.79976148146952e+002°)
2.05825889053821e+005	(9.40204017047081e+001dB,-1.79976152393311e+002°)
2.05873287672968e+005	(9.40204018441478e+001dB,-1.79976156638466e+002°)
2.05920697207307e+005	(9.40204019835464e+001dB,-1.79976160882419e+002°)
2.05968117659352e+005	(9.40204021229041e+001dB,-1.79976165125168e+002°)
2.06015549031616e+005	(9.40204022622208e+001dB,-1.79976169366715e+002°)
2.06062991326615e+005	(9.40204024014967e+001dB,-1.79976173607058e+002°)
2.06110444546864e+005	(9.40204025407317e+001dB,-1.79976177846200e+002°)
2.06157908694879e+005	(9.40204026799259e+001dB,-1.79976182084139e+002°)
2.06205383773176e+005	(9.40204028190792e+001dB,-1.79976186320876e+002°)
2.06252869784272e+005	(9.40204029581918e+001dB,-1.79976190556412e+002°)
2.06300366730685e+005	(9.40204030972636e+001dB,-1.79976194790745e+002°)
2.06347874614934e+005	(9.40204032362947e+001dB,-1.79976199023877e+002°)
2.06395393439537e+005	(9.40204033752851e+001dB,-1.79976203255808e+002°)
2.06442923207013e+005	(9.40204035142349e+001dB,-1.79976207486538e+002°)
2.06490463919883e+005	(9.40204036531439e+001dB,-1.79976211716067e+002°)
2.06538015580667e+005	(9.40204037920124e+001dB,-1.79976215944395e+002°)
2.06585578191886e+005	(9.40204039308404e+001dB,-1.79976220171523e+002°)
2.06633151756062e+005	(9.40204040696277e+001dB,-1.79976224397450e+002°)
2.06680736275717e+005	(9.40204042083745e+001dB,-1.79976228622177e+002°)
2.06728331753375e+005	(9.40204043470809e+001dB,-1.79976232845704e+002°)
2.06775938191558e+005	(9.40204044857468e+001dB,-1.79976237068032e+002°)
2.06823555592790e+005	(9.40204046243722e+001dB,-1.79976241289160e+002°)
2.06871183959597e+005	(9.40204047629572e+001dB,-1.79976245509088e+002°)
2.06918823294503e+005	(9.40204049015019e+001dB,-1.79976249727818e+002°)
2.06966473600034e+005	(9.40204050400062e+001dB,-1.79976253945348e+002°)
2.07014134878717e+005	(9.40204051784701e+001dB,-1.79976258161680e+002°)
2.07061807133079e+005	(9.40204053168938e+001dB,-1.79976262376813e+002°)
2.07109490365646e+005	(9.40204054552772e+001dB,-1.79976266590747e+002°)
2.07157184578948e+005	(9.40204055936204e+001dB,-1.79976270803484e+002°)
2.07204889775513e+005	(9.40204057319233e+001dB,-1.79976275015022e+002°)
2.07252605957870e+005	(9.40204058701861e+001dB,-1.79976279225363e+002°)
2.07300333128549e+005	(9.40204060084087e+001dB,-1.79976283434506e+002°)
2.07348071290080e+005	(9.40204061465912e+001dB,-1.79976287642451e+002°)
2.07395820444995e+005	(9.40204062847336e+001dB,-1.79976291849199e+002°)
2.07443580595826e+005	(9.40204064228360e+001dB,-1.79976296054750e+002°)
2.07491351745103e+005	(9.40204065608983e+001dB,-1.79976300259105e+002°)
2.07539133895361e+005	(9.40204066989205e+001dB,-1.79976304462262e+002°)
2.07586927049132e+005	(9.40204068369028e+001dB,-1.79976308664224e+002°)
2.07634731208950e+005	(9.40204069748452e+001dB,-1.79976312864988e+002°)
2.07682546377350e+005	(9.40204071127476e+001dB,-1.79976317064557e+002°)
2.07730372556868e+005	(9.40204072506101e+001dB,-1.79976321262930e+002°)
2.07778209750038e+005	(9.40204073884327e+001dB,-1.79976325460107e+002°)
2.07826057959397e+005	(9.40204075262156e+001dB,-1.79976329656089e+002°)
2.07873917187482e+005	(9.40204076639586e+001dB,-1.79976333850875e+002°)
2.07921787436831e+005	(9.40204078016617e+001dB,-1.79976338044466e+002°)
2.07969668709981e+005	(9.40204079393252e+001dB,-1.79976342236862e+002°)
2.08017561009470e+005	(9.40204080769489e+001dB,-1.79976346428064e+002°)
2.08065464337839e+005	(9.40204082145329e+001dB,-1.79976350618070e+002°)
2.08113378697627e+005	(9.40204083520773e+001dB,-1.79976354806883e+002°)
2.08161304091374e+005	(9.40204084895820e+001dB,-1.79976358994501e+002°)
2.08209240521622e+005	(9.40204086270471e+001dB,-1.79976363180925e+002°)
2.08257187990911e+005	(9.40204087644726e+001dB,-1.79976367366156e+002°)
2.08305146501785e+005	(9.40204089018586e+001dB,-1.79976371550193e+002°)
2.08353116056785e+005	(9.40204090392050e+001dB,-1.79976375733036e+002°)
2.08401096658455e+005	(9.40204091765119e+001dB,-1.79976379914686e+002°)
2.08449088309339e+005	(9.40204093137793e+001dB,-1.79976384095143e+002°)
2.08497091011981e+005	(9.40204094510073e+001dB,-1.79976388274408e+002°)
2.08545104768927e+005	(9.40204095881959e+001dB,-1.79976392452479e+002°)
2.08593129582721e+005	(9.40204097253451e+001dB,-1.79976396629359e+002°)
2.08641165455911e+005	(9.40204098624549e+001dB,-1.79976400805045e+002°)
2.08689212391043e+005	(9.40204099995254e+001dB,-1.79976404979540e+002°)
2.08737270390664e+005	(9.40204101365566e+001dB,-1.79976409152843e+002°)
2.08785339457323e+005	(9.40204102735485e+001dB,-1.79976413324954e+002°)
2.08833419593568e+005	(9.40204104105011e+001dB,-1.79976417495874e+002°)
2.08881510801948e+005	(9.40204105474146e+001dB,-1.79976421665602e+002°)
2.08929613085013e+005	(9.40204106842888e+001dB,-1.79976425834140e+002°)
2.08977726445313e+005	(9.40204108211239e+001dB,-1.79976430001486e+002°)
2.09025850885399e+005	(9.40204109579199e+001dB,-1.79976434167642e+002°)
2.09073986407823e+005	(9.40204110946767e+001dB,-1.79976438332607e+002°)
2.09122133015137e+005	(9.40204112313945e+001dB,-1.79976442496381e+002°)
2.09170290709893e+005	(9.40204113680732e+001dB,-1.79976446658966e+002°)
2.09218459494645e+005	(9.40204115047129e+001dB,-1.79976450820360e+002°)
2.09266639371947e+005	(9.40204116413136e+001dB,-1.79976454980565e+002°)
2.09314830344353e+005	(9.40204117778753e+001dB,-1.79976459139580e+002°)
2.09363032414418e+005	(9.40204119143981e+001dB,-1.79976463297405e+002°)
2.09411245584697e+005	(9.40204120508820e+001dB,-1.79976467454042e+002°)
2.09459469857747e+005	(9.40204121873269e+001dB,-1.79976471609489e+002°)
2.09507705236125e+005	(9.40204123237331e+001dB,-1.79976475763748e+002°)
2.09555951722389e+005	(9.40204124601004e+001dB,-1.79976479916818e+002°)
2.09604209319095e+005	(9.40204125964289e+001dB,-1.79976484068699e+002°)
2.09652478028803e+005	(9.40204127327186e+001dB,-1.79976488219392e+002°)
2.09700757854072e+005	(9.40204128689696e+001dB,-1.79976492368897e+002°)
2.09749048797461e+005	(9.40204130051819e+001dB,-1.79976496517214e+002°)
2.09797350861531e+005	(9.40204131413555e+001dB,-1.79976500664344e+002°)
2.09845664048844e+005	(9.40204132774904e+001dB,-1.79976504810286e+002°)
2.09893988361959e+005	(9.40204134135868e+001dB,-1.79976508955040e+002°)
2.09942323803440e+005	(9.40204135496444e+001dB,-1.79976513098608e+002°)
2.09990670375849e+005	(9.40204136856636e+001dB,-1.79976517240988e+002°)
2.10039028081749e+005	(9.40204138216441e+001dB,-1.79976521382182e+002°)
2.10087396923705e+005	(9.40204139575862e+001dB,-1.79976525522189e+002°)
2.10135776904281e+005	(9.40204140934898e+001dB,-1.79976529661010e+002°)
2.10184168026041e+005	(9.40204142293549e+001dB,-1.79976533798645e+002°)
2.10232570291552e+005	(9.40204143651816e+001dB,-1.79976537935094e+002°)
2.10280983703380e+005	(9.40204145009698e+001dB,-1.79976542070356e+002°)
2.10329408264091e+005	(9.40204146367197e+001dB,-1.79976546204434e+002°)
2.10377843976253e+005	(9.40204147724312e+001dB,-1.79976550337325e+002°)
2.10426290842434e+005	(9.40204149081044e+001dB,-1.79976554469032e+002°)
2.10474748865203e+005	(9.40204150437393e+001dB,-1.79976558599554e+002°)
2.10523218047128e+005	(9.40204151793360e+001dB,-1.79976562728890e+002°)
2.10571698390780e+005	(9.40204153148944e+001dB,-1.79976566857042e+002°)
2.10620189898730e+005	(9.40204154504146e+001dB,-1.79976570984010e+002°)
2.10668692573546e+005	(9.40204155858966e+001dB,-1.79976575109793e+002°)
2.10717206417803e+005	(9.40204157213405e+001dB,-1.79976579234392e+002°)
2.10765731434071e+005	(9.40204158567462e+001dB,-1.79976583357807e+002°)
2.10814267624923e+005	(9.40204159921138e+001dB,-1.79976587480039e+002°)
2.10862814992933e+005	(9.40204161274434e+001dB,-1.79976591601087e+002°)
2.10911373540675e+005	(9.40204162627349e+001dB,-1.79976595720951e+002°)
2.10959943270723e+005	(9.40204163979884e+001dB,-1.79976599839633e+002°)
2.11008524185653e+005	(9.40204165332039e+001dB,-1.79976603957131e+002°)
2.11057116288039e+005	(9.40204166683814e+001dB,-1.79976608073447e+002°)
2.11105719580458e+005	(9.40204168035210e+001dB,-1.79976612188580e+002°)
2.11154334065488e+005	(9.40204169386227e+001dB,-1.79976616302531e+002°)
2.11202959745706e+005	(9.40204170736865e+001dB,-1.79976620415299e+002°)
2.11251596623689e+005	(9.40204172087125e+001dB,-1.79976624526886e+002°)
2.11300244702017e+005	(9.40204173437007e+001dB,-1.79976628637291e+002°)
2.11348903983268e+005	(9.40204174786510e+001dB,-1.79976632746514e+002°)
2.11397574470023e+005	(9.40204176135636e+001dB,-1.79976636854555e+002°)
2.11446256164862e+005	(9.40204177484385e+001dB,-1.79976640961415e+002°)
2.11494949070367e+005	(9.40204178832756e+001dB,-1.79976645067095e+002°)
2.11543653189118e+005	(9.40204180180751e+001dB,-1.79976649171593e+002°)
2.11592368523698e+005	(9.40204181528369e+001dB,-1.79976653274911e+002°)
2.11641095076689e+005	(9.40204182875610e+001dB,-1.79976657377048e+002°)
2.11689832850676e+005	(9.40204184222476e+001dB,-1.79976661478005e+002°)
2.11738581848243e+005	(9.40204185568966e+001dB,-1.79976665577781e+002°)
2.11787342071973e+005	(9.40204186915081e+001dB,-1.79976669676378e+002°)
2.11836113524453e+005	(9.40204188260820e+001dB,-1.79976673773795e+002°)
2.11884896208267e+005	(9.40204189606185e+001dB,-1.79976677870033e+002°)
2.11933690126003e+005	(9.40204190951174e+001dB,-1.79976681965091e+002°)
2.11982495280247e+005	(9.40204192295790e+001dB,-1.79976686058969e+002°)
2.12031311673587e+005	(9.40204193640032e+001dB,-1.79976690151669e+002°)
2.12080139308611e+005	(9.40204194983899e+001dB,-1.79976694243190e+002°)
2.12128978187908e+005	(9.40204196327393e+001dB,-1.79976698333533e+002°)
2.12177828314068e+005	(9.40204197670514e+001dB,-1.79976702422697e+002°)
2.12226689689680e+005	(9.40204199013262e+001dB,-1.79976706510683e+002°)
2.12275562317334e+005	(9.40204200355638e+001dB,-1.79976710597490e+002°)
2.12324446199623e+005	(9.40204201697641e+001dB,-1.79976714683120e+002°)
2.12373341339138e+005	(9.40204203039271e+001dB,-1.79976718767572e+002°)
2.12422247738471e+005	(9.40204204380530e+001dB,-1.79976722850847e+002°)
2.12471165400215e+005	(9.40204205721418e+001dB,-1.79976726932944e+002°)
2.12520094326964e+005	(9.40204207061934e+001dB,-1.79976731013864e+002°)
2.12569034521312e+005	(9.40204208402079e+001dB,-1.79976735093608e+002°)
2.12617985985853e+005	(9.40204209741853e+001dB,-1.79976739172174e+002°)
2.12666948723183e+005	(9.40204211081257e+001dB,-1.79976743249564e+002°)
2.12715922735899e+005	(9.40204212420290e+001dB,-1.79976747325778e+002°)
2.12764908026596e+005	(9.40204213758954e+001dB,-1.79976751400815e+002°)
2.12813904597872e+005	(9.40204215097248e+001dB,-1.79976755474677e+002°)
2.12862912452324e+005	(9.40204216435173e+001dB,-1.79976759547362e+002°)
2.12911931592550e+005	(9.40204217772728e+001dB,-1.79976763618872e+002°)
2.12960962021151e+005	(9.40204219109915e+001dB,-1.79976767689207e+002°)
2.13010003740725e+005	(9.40204220446733e+001dB,-1.79976771758366e+002°)
2.13059056753872e+005	(9.40204221783183e+001dB,-1.79976775826351e+002°)
2.13108121063194e+005	(9.40204223119265e+001dB,-1.79976779893160e+002°)
2.13157196671291e+005	(9.40204224454979e+001dB,-1.79976783958795e+002°)
2.13206283580765e+005	(9.40204225790326e+001dB,-1.79976788023255e+002°)
2.13255381794219e+005	(9.40204227125306e+001dB,-1.79976792086541e+002°)
2.13304491314257e+005	(9.40204228459918e+001dB,-1.79976796148653e+002°)
2.13353612143481e+005	(9.40204229794165e+001dB,-1.79976800209591e+002°)
2.13402744284497e+005	(9.40204231128044e+001dB,-1.79976804269355e+002°)
2.13451887739908e+005	(9.40204232461558e+001dB,-1.79976808327946e+002°)
2.13501042512322e+005	(9.40204233794706e+001dB,-1.79976812385363e+002°)
2.13550208604343e+005	(9.40204235127488e+001dB,-1.79976816441607e+002°)
2.13599386018578e+005	(9.40204236459905e+001dB,-1.79976820496678e+002°)
2.13648574757636e+005	(9.40204237791957e+001dB,-1.79976824550576e+002°)
2.13697774824123e+005	(9.40204239123645e+001dB,-1.79976828603302e+002°)
2.13746986220648e+005	(9.40204240454968e+001dB,-1.79976832654855e+002°)
2.13796208949821e+005	(9.40204241785927e+001dB,-1.79976836705236e+002°)
2.13845443014252e+005	(9.40204243116522e+001dB,-1.79976840754445e+002°)
2.13894688416549e+005	(9.40204244446753e+001dB,-1.79976844802482e+002°)
2.13943945159326e+005	(9.40204245776621e+001dB,-1.79976848849348e+002°)
2.13993213245192e+005	(9.40204247106126e+001dB,-1.79976852895042e+002°)
